Food_code,Main_food_description,Protein,Total Fat,Carbohydrates,Energy,Alcohol,Water,Caffeine,Theobromine,Sugar,Fiber,Calcium,Iron,Magnesium,Phosphorous,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,Vitamin A,"Carotene, Beta","Carotene, Alpha",Vitamin E,Vitamin D,"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,VitaminB6,"Folate, Total",Vitamin B-12,"Choline, Total",Vitamin K,Folic Acid,"Folate, Food","Folate, DFE","Vitamin E, added",VitaminB12a,Cholestrol,FattyAcids,607,608,609,610,611,612,613,614,617,618,619,620,621,626,627,628,629,630,631,645,646,Color,MODCODE,DESCRIPTION,F_CITMLB,F_OTHER,F_JUICE,F_TOTAL,V_DRKGR,V_REDOR_TOMATO,V_REDOR_OTHER,V_REDOR_TOTAL,V_STARCHY_POTATO,V_STARCHY_OTHER,V_STARCHY_TOTAL,V_OTHER,V_TOTAL,V_LEGUMES,G_WHOLE,G_REFINED,G_TOTAL,PF_MEAT,PF_CUREDMEAT,PF_ORGAN,PF_POULT,PF_SEAFD_HI,PF_SEAFD_LOW,PF_MPS_TOTAL,PF_EGGS,PF_SOY,PF_NUTSDS,PF_LEGUMES,PF_TOTAL,D_MILK,D_YOGURT,D_CHEESE,D_TOTAL,OILS,SOLID_FATS,ADD_SUGARS,A_DRINKS
11411100,"Yogurt, plain, whole milk",3.47,3.25,4.66,61,0,87.9,0,0,4.66,0,121,0.05,12,95,155,46,0.59,0.009,2.2,27,27,5,0,0.06,0.1,0,0,0,0.5,0.029,0.142,0.075,0.032,7,0.37,15.2,0.2,0,7,7,0,0,13,2.096,0.096,0.066,0.042,0.093,0.111,0.343,0.886,0.317,0.743,0.065,0.027,0,0,0.071,0,0,0,0,0,0.893,0.092,#faebd7,0,"Yogurt, plain, whole milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,2.64,0,0
11411200,"Yogurt, plain, low fat milk",5.25,1.55,7.04,63,0,85.07,0,0,7.04,0,183,0.08,17,144,234,70,0.89,0.013,3.3,14,14,2,0,0.03,0,0,0,0,0.8,0.044,0.214,0.114,0.049,11,0.56,15.2,0.2,0,11,11,0,0,6,1,0.046,0.032,0.02,0.044,0.053,0.163,0.422,0.151,0.354,0.031,0.013,0,0,0.034,0,0,0,0,0,0.426,0.044,#faebd7,0,"Yogurt, plain, lowfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0.94,0,0
11411300,"Yogurt, plain, nonfat milk",5.73,0.18,7.68,56,0,85.23,0,0,7.68,0,199,0.09,19,157,255,77,0.97,0.015,3.6,2,2,0,0,0,0,0,0,0,0.9,0.048,0.234,0.124,0.053,12,0.61,15.2,0.2,0,12,12,0,0,2,0.116,0.005,0.004,0.002,0.005,0.006,0.019,0.049,0.018,0.041,0.004,0.001,0,0,0.004,0,0,0,0,0,0.049,0.005,#faebd7,0,"Yogurt, plain, nonfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0
11420000,"Yogurt, vanilla, NS as to type of milk",4.93,1.25,13.8,85,0,79,0,0,13.8,0,171,0.07,16,135,219,66,0.83,0.013,4.9,12,12,2,0,0.02,0.6,0,0,0,0.8,0.042,0.201,0.107,0.045,11,0.53,15.2,0.1,0,11,11,0,0,5,0.806,0.037,0.025,0.016,0.036,0.043,0.132,0.341,0.122,0.286,0.025,0.01,0,0,0.027,0,0,0,0,0,0.343,0.036,#faebd7,0,"Yogurt, vanilla, lemon, or coffee flavor, NS as to type of milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0.64,1.62,0
11421000,"Yogurt, vanilla, whole milk",4.84,3.14,13.54,100,0,77.48,0,0,13.54,0,168,0.07,16,132,215,65,0.81,0.013,4.8,28,28,6,0,0.07,0.6,0,0,0,0.8,0.041,0.197,0.105,0.044,11,0.52,15.3,0.3,0,11,11,0,0,10,1.981,0.098,0.061,0.037,0.083,0.096,0.322,0.838,0.352,0.762,0.068,0.038,0,0,0.069,0,0,0,0,0,0.889,0.106,#faebd7,0,"Yogurt, vanilla, lemon, or coffee flavor, whole milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,2.53,1.56,0
11422000,"Yogurt, vanilla, low fat milk",4.93,1.25,13.8,85,0,79,0,0,13.8,0,171,0.07,16,135,219,66,0.83,0.013,4.9,12,12,2,0,0.02,0.6,0,0,0,0.8,0.042,0.201,0.107,0.045,11,0.53,15.2,0.1,0,11,11,0,0,5,0.806,0.037,0.025,0.016,0.036,0.043,0.132,0.341,0.122,0.286,0.025,0.01,0,0,0.027,0,0,0,0,0,0.343,0.036,#faebd7,0,"Yogurt, vanilla, lemon, maple, or coffee flavor, lowfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0.64,1.62,0
11422100,"Yogurt, vanilla, low fat milk, light",4.93,1.25,13.8,86,0,79,0,0,5.43,0,171,0.07,16,135,219,66,0.83,0.013,4.9,12,12,2,0,0.02,0,0,0,0,0.8,0.042,0.201,0.107,0.045,11,0.53,15.2,0.1,0,11,11,0,0,5,0.752,0.037,0.025,0.016,0.036,0.043,0.132,0.341,0.122,0.286,0.025,0.01,0,0,0.027,0,0,0,0,0,0.313,0.035,#faebd7,0,"Yogurt, vanilla, lemon, maple, or coffee flavor, lowfat milk, sweetened with low calorie sweetener",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0.64,0,0
11423000,"Yogurt, vanilla, nonfat milk",2.94,0,17.04,78,0,79,0,0,5.88,0,118,0,16,88,141,47,0.83,0.013,4.9,61,61,0,0,0.01,0.9,0,0,0,0,0.042,0.2,0.107,0.045,11,0.53,15.6,0,0,11,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#faebd7,0,"Yogurt, vanilla, lemon, maple, or coffee flavor, nonfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.37,0,0,2.25,0
11424000,"Yogurt, vanilla, nonfat milk, light",3.86,0.18,7.5,43,0,87.43,0,0,7.5,0,143,0.12,13,109,177,59,0.67,0.079,3.1,2,2,0,0,0,0.6,0,0,0,1.1,0.034,0.162,0.086,0.037,8,0.43,15.2,0,0,8,8,0,0,2,0.116,0.005,0.005,0.002,0.005,0.006,0.019,0.049,0.018,0.041,0.004,0.001,0,0,0.004,0,0,0,0,0,0.049,0.005,#faebd7,0,"Yogurt, vanilla, lemon, maple, or coffee flavor, nonfat milk, sweetened with low calorie sweetener",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0
11425000,"Yogurt, chocolate, NS as to type of milk",3.53,0,23.53,112,0,71.57,2,23,14.97,1.2,88,0.42,40,166,339,135,1.13,0.209,7,0,0,0,0,0,1.2,0,0,0,0,0.047,0.215,0.223,0.047,12,0.5,15.2,0,0,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#faebd7,0,"Yogurt, chocolate, NS as to type of milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0,1.9,0
11426000,"Yogurt, chocolate, whole milk",3.43,3.08,22.8,136,0,69.36,2,22,14.51,1.2,85,0.41,39,161,329,131,1.1,0.203,6.8,26,26,6,0,0.09,0.6,0,0,0,0,0.046,0.208,0.216,0.046,12,0.48,15.4,0.3,0,12,12,0,0,9,1.917,0.1,0.059,0.034,0.077,0.086,0.31,0.81,0.373,0.775,0.07,0.045,0,0,0.069,0,0,0,0,0,0.889,0.114,#faebd7,0,"Yogurt, chocolate, whole milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,2.47,1.79,0
11427000,"Yogurt, chocolate, nonfat milk",3.53,0,23.53,112,0,71.57,2,23,14.97,1.2,88,0.42,40,166,339,135,1.13,0.209,7,0,0,0,0,0,0.6,0,0,0,0,0.047,0.215,0.223,0.047,12,0.5,15.2,0,0,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#faebd7,0,"Yogurt, chocolate, nonfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0,1.9,0
11430000,"Yogurt, fruit, NS as to type of milk",4.37,1.08,19.05,102,0,74.48,0,0,19.05,0,152,0.07,15,119,195,58,0.74,0.08,3.1,10,10,2,0,0.02,0.6,0,0,0,0.7,0.037,0.178,0.095,0.04,9,0.47,14,0.1,0,9,9,0,0,4,0.697,0.032,0.022,0.014,0.031,0.037,0.114,0.294,0.105,0.247,0.022,0.009,0,0,0.024,0,0,0,0,0,0.297,0.031,#faebd7,0,"Yogurt, fruit variety, NS as to type  of milk",0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.33,0,0.47,2.87,0
11431000,"Yogurt, fruit, whole milk",4.28,3.2,18.64,119,0,72.88,0,0,18.64,0,149,0.07,15,117,191,57,0.72,0.078,3,28,28,6,0,0.08,0.6,0,0,0,0.7,0.036,0.174,0.093,0.039,9,0.46,14.2,0.3,0,9,9,0,0,9,2.015,0.101,0.063,0.038,0.084,0.096,0.327,0.851,0.362,0.78,0.07,0.04,0,0,0.071,0,0,0,0,0,0.909,0.11,#faebd7,0,"Yogurt, fruit variety, whole milk",0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0.34,0,2.59,2.77,0
11432000,"Yogurt, fruit, low fat milk",4.37,1.08,19.05,102,0,74.48,0,0,19.05,0,152,0.07,15,119,195,58,0.74,0.08,3.1,10,10,2,0,0.02,0.6,0,0,0,0.7,0.037,0.178,0.095,0.04,9,0.47,14,0.1,0,9,9,0,0,4,0.697,0.032,0.022,0.014,0.031,0.037,0.114,0.294,0.105,0.247,0.022,0.009,0,0,0.024,0,0,0,0,0,0.297,0.031,#faebd7,0,"Yogurt, fruit variety, lowfat milk",0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.33,0,0.47,2.87,0
11432500,"Yogurt, fruit, low fat milk, light",4.86,1.41,18.6,105,0,74.1,0,0,2.9,0,152,0.07,16,133,194,58,0.82,0.08,3.1,131,131,4,0,0.06,0.6,0,0,0,0.7,0.041,0.18,0.105,0.045,10,0.52,15.2,1.2,0,10,10,0,0,6,0.909,0.042,0.029,0.018,0.04,0.048,0.149,0.384,0.137,0.322,0.028,0.012,0,0,0.031,0,0,0,0,0,0.387,0.04,#faebd7,0,"Yogurt, fruit variety, lowfat milk, sweetened with low-calorie sweetener",0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0.8,0,0
11433000,"Yogurt, fruit, nonfat milk",4.4,0.2,19,95,0,75.4,0,0,19,0,152,0.07,15,119,194,58,0.74,0.011,6,2,2,4,0,0.06,0.6,0,0,8,0.7,0.04,0.18,0.1,0.04,9,0.47,16.4,1.1,0,9,9,0,0,2,0.119,0.009,0.001,0.002,0.004,0.003,0.017,0.055,0.019,0.041,0.01,0.006,0,0,0.007,0,0,0,0,0,0.05,0.016,#faebd7,0,"Yogurt, fruit variety, nonfat milk",0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.33,0,0,2.86,0
11433500,"Yogurt, fruit, nonfat milk, light",3.74,0.17,7.88,45,0,87.28,0,0,6.97,0.4,134,0.24,14,104,195,53,0.65,0.054,2.8,2,2,5,0,0.06,0.6,0,0,5,9.1,0.036,0.159,0.173,0.04,11,0.4,13.3,0.5,0,11,11,0,0,2,0.094,0.004,0.004,0.002,0.004,0.005,0.015,0.04,0.015,0.036,0.009,0.005,0,0,0.003,0,0,0,0,0,0.042,0.015,#faebd7,0,"Yogurt, fruit variety, nonfat milk, sweetened with low-calorie sweetener",0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0,0,0
11446000,Fruit and low fat yogurt parfait,3.36,1.01,15.86,84,0,78.98,0,0,11.68,1.1,105,0.49,17,93,189,49,0.89,0.054,3.9,29,30,12,0,0.25,0.1,0,0,12,14.3,0.07,0.173,0.714,0.233,51,0.88,11.9,1.7,38,13,77,0,0.58,3,0.525,0.021,0.014,0.009,0.021,0.025,0.076,0.249,0.077,0.273,0.106,0.016,0,0,0.016,0,0,0,0,0,0.307,0.122,#faebd7,0,Fruit and lowfat yogurt parfait,0.29,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.21,0,0.42,1.12,0
11459990,"Yogurt, frozen, NS as to flavor, NS as to type of milk",8,2.5,21,139,0,68.08,0,0,21,0,200,0,7,62,108,45,0.19,0.006,1.3,34,34,6,0,0.06,0,0,0,0,0,0.028,0.125,0.049,0.028,3,0.05,16,0.2,0,3,3,0,0,45,1.509,0.077,0.054,0.031,0.069,0.085,0.262,0.685,0.247,0.569,0.047,0.023,0,0,0.054,0,0,0,0,0,0.685,0.069,#faebd7,0,"Yogurt, frozen, NS as to flavor, NS as to type of milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.37,0,0.76,1.99,0
11460000,"Yogurt, frozen, flavors other than chocolate, NS as to type of milk",3,3.6,21.6,127,0,71.2,0,0,19.92,0,100,0.46,10,89,156,63,0.28,0.009,1.9,48,49,9,0,0.09,0.1,0,0,0,0.7,0.04,0.18,0.07,0.04,4,0.07,23.1,0.3,0,4,4,0,0,13,2.326,0.111,0.078,0.044,0.1,0.122,0.377,0.986,0.355,0.82,0.067,0.033,0,0,0.078,0,0,0,0,0,0.986,0.1,#faebd7,0,"Yogurt, frozen, flavors other than chocolate, NS as to type of milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,3.03,1.74,0
11460100,"Yogurt, frozen, chocolate, NS as to type of milk",3,3.6,21.6,127,0,71.2,3,106,19.24,2.3,100,0.46,25,89,234,63,0.28,0.054,1.9,38,39,9,0,0.09,0.1,0,0,0,0,0.04,0.18,0.14,0.04,12,0.07,14.1,0.3,0,12,12,0,0,13,2.272,0.096,0.067,0.038,0.086,0.106,0.327,0.971,0.443,0.817,0.073,0.029,0,0,0.067,0,0,0,0,0,0.961,0.102,#faebd7,0,"Yogurt, frozen, chocolate, NS as to type of milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,3.03,1.58,0
11460150,"Yogurt, frozen, NS as to flavor, lowfat milk",8,2.5,21,139,0,68.08,0,0,21,0,200,0,7,62,108,45,0.19,0.006,1.3,34,34,6,0,0.06,0,0,0,0,0,0.028,0.125,0.049,0.028,3,0.05,16,0.2,0,3,3,0,0,45,1.509,0.077,0.054,0.031,0.069,0.085,0.262,0.685,0.247,0.569,0.047,0.023,0,0,0.054,0,0,0,0,0,0.685,0.069,#faebd7,0,"Yogurt, frozen, NS as to flavor, lowfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.37,0,0.76,1.99,0
11460160,"Yogurt, frozen, chocolate, lowfat milk",5.24,1.95,21.79,113,0,69.73,4,137,18.82,1.6,156,0.88,39,156,322,58,1.06,0.199,3.5,11,11,2,0,0.03,0,0,0,2,0.7,0.042,0.201,0.218,0.046,11,0.46,13,0.3,0,11,11,0,0,5,1.222,0.038,0.026,0.016,0.036,0.043,0.134,0.53,0.336,0.518,0.047,0.011,0,0,0.028,0,0,0,0,0,0.577,0.058,#faebd7,0,"Yogurt, frozen, chocolate, lowfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,1.38,1.48,0
11460170,"Yogurt, frozen, flavors other than chocolate, lowfat milk",8,2.5,21,139,0,68.08,0,0,21,0,200,0,7,62,108,45,0.19,0.006,1.3,34,34,6,0,0.06,0,0,0,0,0,0.028,0.125,0.049,0.028,3,0.05,16,0.2,0,3,3,0,0,45,1.509,0.077,0.054,0.031,0.069,0.085,0.262,0.685,0.247,0.569,0.047,0.023,0,0,0.054,0,0,0,0,0,0.685,0.069,#faebd7,0,"Yogurt, frozen, flavors other than chocolate, lowfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.37,0,0.76,1.99,0
11460190,"Yogurt, frozen, NS as to flavor, nonfat milk",4.41,0.43,24.8,121,0,69.15,1,46,21.68,0.9,156,0.06,26,125,259,69,0.64,0.096,2.9,1,2,3,0,0.04,0,0,0,0,0.7,0.038,0.183,0.141,0.041,10,0.48,8,0.2,0,10,10,0,0,3,0.271,0.014,0.006,0.005,0.01,0.007,0.039,0.126,0.053,0.099,0.011,0.004,0,0,0.01,0,0,0,0,0,0.115,0.015,#faebd7,0,"Yogurt, frozen, NS as to flavor, nonfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.37,0,0,2.16,0
11460200,"Yogurt, frozen, chocolate, nonfat milk",4.4,0.8,19.7,107,0,73.5,3,106,12.61,2,159,0.04,40,129,339,81,0.49,0.203,2.8,1,2,8,0,0.08,0,0,0,0,0.7,0.04,0.18,0.2,0.04,12,0.49,3.1,0.3,0,12,12,0,0,4,0.505,0.027,0.009,0.009,0.018,0.009,0.071,0.241,0.104,0.187,0.021,0.009,0,0,0.018,0,0,0,0,0,0.214,0.03,#faebd7,0,"Yogurt, frozen, chocolate, nonfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0.19,0,0
11460250,"Yogurt, frozen, flavors other than chocolate, with sorbet or sorbet-coated",3.71,3.41,26.68,152,0,65.39,0,0,20.73,0.5,114,0.19,11,74,162,53,0.53,0.012,1.5,89,90,13,0,0.08,0.1,0,0,10,3.7,0.04,0.184,0.143,0.039,6,0.33,19.4,0.6,0,6,6,0,0,19,2.049,0.099,0.069,0.052,0.082,0.089,0.33,0.882,0.399,0.848,0.1,0.062,0,0,0.049,0,0,0,0,0,0.897,0.162,#faebd7,0,"Yogurt, frozen, flavors other than chocolate, with sorbet or sorbet-coated",0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.17,0,3.13,3.85,0
11460300,"Yogurt, frozen, flavors other than chocolate, nonfat milk",4.4,0.8,19.7,104,0,73.5,0,0,12.61,2,159,0.04,40,129,339,81,0.49,0.203,2.8,1,2,8,0,0.08,0,0,0,0,0.7,0.04,0.18,0.2,0.04,12,0.49,3.1,0.3,0,12,12,0,0,4,0.488,0.027,0.009,0.009,0.018,0.009,0.071,0.241,0.104,0.187,0.021,0.009,0,0,0.018,0,0,0,0,0,0.205,0.03,#faebd7,0,"Yogurt, frozen, flavors other than chocolate, nonfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0.42,0,0,0,0
11460400,"Yogurt, frozen, chocolate, nonfat milk, with low-calorie sweetener",4.4,0.8,19.7,107,0,73.5,3,106,12.61,2,159,0.04,40,129,339,81,0.49,0.203,2.8,1,2,8,0,0.08,0,0,0,0,0.7,0.04,0.18,0.2,0.04,12,0.49,3.1,0.3,0,12,12,0,0,4,0.505,0.027,0.009,0.009,0.018,0.009,0.071,0.241,0.104,0.187,0.021,0.009,0,0,0.018,0,0,0,0,0,0.214,0.03,#faebd7,0,"Yogurt, frozen, chocolate, nonfat milk, with low-calorie sweetener",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0.19,0,0
11460410,"Yogurt, frozen, flavors other than chocolate, nonfat milk, with low-calorie sweetener",4.4,0.8,19.7,104,0,73.5,0,0,12.61,2,159,0.04,40,129,339,81,0.49,0.203,2.8,1,2,8,0,0.08,0,0,0,0,0.7,0.04,0.18,0.2,0.04,12,0.49,3.1,0.3,0,12,12,0,0,4,0.488,0.027,0.009,0.009,0.018,0.009,0.071,0.241,0.104,0.187,0.021,0.009,0,0,0.018,0,0,0,0,0,0.205,0.03,#faebd7,0,"Yogurt, frozen, flavors other than chocolate, nonfat milk, with low-calorie sweetener",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0.19,0,0
11460420,"Yogurt, frozen, NS as to flavor, whole milk",3,3.6,21.6,127,0,71.2,0,0,19.92,0,100,0.46,10,89,156,63,0.28,0.009,1.9,48,49,9,0,0.09,0.1,0,0,0,0.7,0.04,0.18,0.07,0.04,4,0.07,23.1,0.3,0,4,4,0,0,13,2.326,0.111,0.078,0.044,0.1,0.122,0.377,0.986,0.355,0.82,0.067,0.033,0,0,0.078,0,0,0,0,0,0.986,0.1,#faebd7,0,"Yogurt, frozen, NS as to flavor, whole milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,3.03,1.74,0
11460430,"Yogurt, frozen, chocolate, whole milk",3,3.6,21.6,127,0,71.2,3,106,19.24,2.3,100,0.46,25,89,234,63,0.28,0.054,1.9,38,39,9,0,0.09,0.1,0,0,0,0,0.04,0.18,0.14,0.04,12,0.07,14.1,0.3,0,12,12,0,0,13,2.272,0.096,0.067,0.038,0.086,0.106,0.327,0.971,0.443,0.817,0.073,0.029,0,0,0.067,0,0,0,0,0,0.961,0.102,#faebd7,0,"Yogurt, frozen, chocolate, whole milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,3.03,1.58,0
11460440,"Yogurt, frozen, flavors other than chocolate, whole milk",3,3.6,21.6,127,0,71.2,0,0,19.92,0,100,0.46,10,89,156,63,0.28,0.009,1.9,48,49,9,0,0.09,0.1,0,0,0,0.7,0.04,0.18,0.07,0.04,4,0.07,23.1,0.3,0,4,4,0,0,13,2.326,0.111,0.078,0.044,0.1,0.122,0.377,0.986,0.355,0.82,0.067,0.033,0,0,0.078,0,0,0,0,0,0.986,0.1,#faebd7,0,"Yogurt, frozen, flavors other than chocolate, whole milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,3.03,1.74,0
11461000,"Yogurt, frozen, chocolate-coated",3.22,16.41,28.92,270,0,50.7,1,17,28.42,0.2,112,0.36,14,105,182,68,0.38,0.057,2.7,45,46,9,0,0.1,0.1,0,0,0,0.6,0.029,0.178,0.235,0.063,5,0.22,15.8,0.3,0,5,5,0,0,2,13.036,0.147,0.167,0.985,0.775,5.418,2.425,2.194,0.913,1.861,0.279,0.062,0,0,0.101,0,0,0,0,0,1.962,0.341,#faebd7,0,"Yogurt, frozen, chocolate-coated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.28,0,15.99,4.43,0
11461200,"Yogurt, frozen, sandwich",4.64,5.13,37.68,212,0,51.8,0,0,25.89,0.4,112,0.41,14,115,178,67,0.43,0.053,7.8,44,45,8,0,0.15,0.1,0,0,3,0.6,0.047,0.179,0.411,0.068,9,0.22,17,0.4,0,9,9,0,0,2,2.766,0.138,0.077,0.046,0.107,0.122,0.437,1.262,0.564,1.406,0.398,0.077,0,0,0.1,0,0.002,0,0,0,1.508,0.478,#faebd7,0,"Yogurt, frozen, sandwich",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.28,0,4.56,3.86,0
11461250,"Yogurt, frozen, cone, chocolate",5.26,9.12,31.26,225,0,53.21,6,103,22.35,1.5,129,2.13,41,148,253,106,1.19,0.32,3.9,47,48,9,0,0.13,0.1,0,0,5,0.6,0.099,0.234,0.908,0.073,23,0.23,20.9,1.2,15,8,34,0,0,2,5.4,0.145,0.081,0.048,0.113,0.129,0.464,2.334,2.021,2.616,0.371,0.085,0,0,0.114,0,0,0,0,0,2.73,0.456,#faebd7,0,"Yogurt, frozen, cone, chocolate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.29,0,8.6,2.88,0
11461260,"Yogurt, frozen, cone, flavors other than chocolate",4.48,5.38,31.5,189,0,57.7,0,0,24.2,0.2,131,0.8,16,126,203,113,0.46,0.068,3.5,51,52,10,0,0.1,0.1,0,0,2,0.7,0.095,0.246,0.87,0.077,22,0.26,18.8,0.4,17,6,34,0,0,2,3.073,0.158,0.088,0.053,0.123,0.14,0.501,1.383,0.618,1.46,0.279,0.082,0,0,0.116,0,0,0,0,0,1.575,0.361,#faebd7,0,"Yogurt, frozen, cone, flavors other than chocolate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.32,0,4.81,3.12,0
11461270,"Yogurt, frozen, cone, flavors other than chocolate, lowfat milk",5.42,1.86,11.27,84,0,80.38,0,0,6.98,0.2,174,0.29,18,141,227,81,0.88,0.024,3.4,13,13,2,0,0.07,0,0,0,1,0.8,0.056,0.222,0.367,0.048,21,0.53,14.9,0.3,10,11,27,0,0,6,1.013,0.043,0.03,0.019,0.041,0.05,0.154,0.455,0.156,0.441,0.21,0.023,0,0,0.033,0,0,0,0,0,0.509,0.233,#faebd7,0,"Yogurt, frozen, cone, flavors other than chocolate, lowfat milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,1.23,0,0
